customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month,dob,age,,,
5527-ACHSO,Female,,No,No,25,1992,3,1992-03-25,33,,,
0829-DDVLK,Female,,No,No,22,1997,8,1997-08-22,28,,,
1399-UBQIU,Male,,No,No,27,2009,2,2009-02-27,16,,,
1813-JLKWR,Female,,Yes,Yes,24,1999,8,1999-08-24,26,,,
0336-PIKEI,Male,,Yes,No,3,1980,8,1980-08-03,45,,,
7322-OCWHC,Male,,Yes,No,18,2009,5,2009-05-18,16,,,
9537-VHDTA,Female,,No,Yes,16,2012,9,2012-09-16,13,,,
4957-TIALW,Female,,No,Yes,22,1987,7,1987-07-22,38,,,
2054-PJOCK,Female,,No,No,12,2011,1,2011-01-12,14,,,
9150-HEPMB,Male,,No,No,5,1993,11,1993-11-05,31,,,
9030-QGZNL,Female,,No,No,23,1997,9,1997-09-23,27,,,
6204-IEUXJ,Female,,No,No,16,2008,10,2008-10-16,16,,,
3126-WQMGH,Female,,Yes,No,17,2012,8,2012-08-17,13,,,
4529-CKBCL,Female,,No,No,8,2004,7,2004-07-08,21,,,
2506-CLAKW,Female,,No,No,15,1993,11,1993-11-15,31,,,
7176-WRTNX,Male,,No,No,17,1981,8,1981-08-17,44,,,
1583-IHQZE,Male,,No,No,21,1989,12,1989-12-21,35,,,
5732-IKGQH,Male,,Yes,No,27,1990,6,1990-06-27,35,,,
9239-GZHZE,Female,,Yes,No,23,1996,2,1996-02-23,29,,,
7205-BAIAD,Female,,No,No,23,1985,7,1985-07-23,40,,,
0151-ONTOV,Female,,No,No,26,2009,10,2009-10-26,15,,,
4140-MUHUG,Female,,No,No,24,2009,11,2009-11-24,15,,,
0093-EXYQL,Female,,No,No,10,2001,7,2001-07-10,24,,,
8064-RAVOH,Male,,No,Yes,27,1984,2,1984-02-27,41,,,
0219-QAERP,Male,,Yes,No,15,2002,12,2002-12-15,22,,,
0320-JDNQG,Male,,Yes,Yes,2,2006,2,2006-02-02,19,,,
7180-PISOG,Male,,Yes,Yes,15,2003,1,2003-01-15,22,,,
9168-INPSZ,Female,,Yes,No,16,1991,3,1991-03-16,34,,,
3571-RFHAR,Male,,No,No,10,2010,3,2010-03-10,15,,,
0015-UOCOJ,Female,,No,No,23,1986,9,1986-09-23,38,,,
5334-AFQJB,Male,,No,No,17,1991,5,1991-05-17,34,,,
2754-SDJRD,Female,,No,No,29,2004,10,2004-10-29,20,,,
9578-VRMNM,Female,,No,No,7,1996,4,1996-04-07,29,,,
1587-FKLZB,Male,,Yes,Yes,24,2002,1,2002-01-24,23,,,
6140-QNRQQ,Male,,No,No,22,1995,7,1995-07-22,30,,,
8963-JLGJT,Male,,No,Yes,22,2009,5,2009-05-22,16,,,
4307-KTUMW,Male,,Yes,No,25,2004,10,2004-10-25,20,,,
1465-LNTLJ,Male,,Yes,No,10,2008,2,2008-02-10,17,,,
5440-FLBQG,Male,,Yes,No,10,2004,8,2004-08-10,21,,,
2135-DQWAQ,Female,,No,No,13,2002,10,2002-10-13,22,,,
4056-QHXHZ,Female,,Yes,Yes,24,1986,9,1986-09-24,38,,,
7470-MCQTK,Female,,Yes,No,23,1998,1,1998-01-23,27,,,
7488-MXJIV,Female,,No,No,20,2011,9,2011-09-20,13,,,
7401-JIXNM,Female,,Yes,Yes,1,2002,10,2002-10-01,22,,,
9339-FIIJL,Male,,Yes,No,24,2010,9,2010-09-24,14,,,
2027-FECZV,Male,,No,No,3,2011,6,2011-06-03,14,,,
2672-DZUOY,Male,,No,No,14,1983,3,1983-03-14,42,,,
4706-DGAHW,Male,,No,No,10,1986,4,1986-04-10,39,,,
3870-MQAMG,Female,,Yes,No,2,1984,3,1984-03-02,41,,,
6670-MFRPK,Male,,Yes,Yes,6,2005,5,2005-05-06,20,,,
6177-PEVRA,Female,,No,No,8,1988,7,1988-07-08,37,,,
4800-CZMPC,Female,,Yes,Yes,4,1997,6,1997-06-04,28,,,
4813-HQMGZ,Female,,Yes,No,9,2005,1,2005-01-09,20,,,
7579-KKLOE,Male,,Yes,Yes,16,1982,6,1982-06-16,43,,,
7377-DMMRI,Male,,No,No,22,1981,1,1981-01-22,44,,,
8402-EIVQS,Male,,Yes,No,13,1999,5,1999-05-13,26,,,
4947-DSMXK,Male,,Yes,Yes,25,2009,6,2009-06-25,16,,,
7245-NIIWQ,Female,,No,No,19,2002,8,2002-08-19,23,,,
0002-ORFBO,Female,,Yes,Yes,1,2007,5,2007-05-01,18,,,
3324-OIRTO,Male,,Yes,Yes,11,1982,5,1982-05-11,43,,,
5414-OFQCB,Male,,No,No,13,1997,7,1997-07-13,28,,,
4967-WPNCF,Male,,No,No,8,2005,1,2005-01-08,20,,,
8552-OBVRU,Female,,Yes,Yes,10,2004,6,2004-06-10,21,,,
8499-BRXTD,Male,,No,No,11,2004,12,2004-12-11,20,,,
9154-QDGTH,Male,,Yes,Yes,1,1985,10,1985-10-01,39,,,
8197-BFWVU,Female,,Yes,Yes,21,1992,12,1992-12-21,32,,,
2577-GVSIL,Male,,Yes,Yes,25,2002,3,2002-03-25,23,,,
9367-OIUXP,Male,,No,No,3,1998,10,1998-10-03,26,,,
6770-UAYGJ,Female,,Yes,Yes,8,2012,3,2012-03-08,13,,,
6463-HHXJR,Female,,Yes,Yes,17,1982,11,1982-11-17,42,,,
7928-VJYAB,Male,,Yes,Yes,1,1983,4,1983-04-01,42,,,
1187-WILMM,Male,,Yes,Yes,19,2006,5,2006-05-19,19,,,
9776-OJUZI,Female,,No,No,27,2002,7,2002-07-27,23,,,
1306-RPWXZ,Female,,No,Yes,15,1985,11,1985-11-15,39,,,
8949-JTMAY,Female,,No,No,7,1991,3,1991-03-07,34,,,
2774-LVQUS,Female,,Yes,No,15,1985,3,1985-03-15,40,,,
3097-PYWXL,Female,,Yes,Yes,22,1982,4,1982-04-22,43,,,
2266-SJNAT,Female,,Yes,No,7,1991,4,1991-04-07,34,,,
0869-PAPRP,Female,,Yes,No,26,1990,3,1990-03-26,35,,,
4238-JSSWH,Female,,Yes,No,4,2010,1,2010-01-04,15,,,
2972-YDYUW,Female,,No,No,10,2012,8,2012-08-10,13,,,
1104-FEJAM,Male,,Yes,Yes,19,2012,3,2012-03-19,13,,,
2809-ILCYT,Female,,Yes,No,16,1992,9,1992-09-16,33,,,
5499-ECUTN,Female,,Yes,No,12,2006,2,2006-02-12,19,,,
4981-FLTMF,Female,,Yes,Yes,11,1980,9,1980-09-11,45,,,
9121-PHQSR,Male,,Yes,No,5,1984,9,1984-09-05,41,,,
3113-IWHLC,Male,,No,No,8,1995,5,1995-05-08,30,,,
3211-ILJTT,Male,,Yes,No,19,2009,9,2009-09-19,15,,,
4612-THJBS,Female,,No,No,1,2005,12,2005-12-01,19,,,
4277-BWBML,Male,,Yes,Yes,27,1984,5,1984-05-27,41,,,
4094-NSEDU,Female,,No,No,14,2006,5,2006-05-14,19,,,
0234-TEVTT,Female,,Yes,Yes,12,2003,10,2003-10-12,21,,,
4304-TSPVK,Female,,Yes,No,19,2010,6,2010-06-19,15,,,
1552-AAGRX,Female,,No,No,27,1986,8,1986-08-27,39,,,
2637-FKFSY,Female,,Yes,No,4,1992,4,1992-04-04,33,,,
9796-MVYXX,Female,,No,No,29,1998,1,1998-01-29,27,,,
7874-ECPQJ,Female,,No,Yes,15,1994,11,1994-11-15,30,,,
0020-INWCK,Female,,Yes,Yes,25,2008,7,2008-07-25,17,,,
7089-RKVSZ,Male,,Yes,Yes,17,1989,11,1989-11-17,35,,,
2683-JXWQQ,Male,,Yes,Yes,19,1989,9,1989-09-19,35,,,
9548-ZMVTX,Male,,Yes,Yes,6,1982,2,1982-02-06,43,,,
8739-XNIKG,Female,,No,No,22,1999,8,1999-08-22,26,,,
9755-JHNMN,Female,,No,No,12,1999,4,1999-04-12,26,,,
3981-QSVQI,Male,,No,No,29,1999,7,1999-07-29,26,,,
2789-HQBOU,Male,,No,No,30,1980,1,1980-01-30,45,,,
9424-CMPOG,Male,,Yes,Yes,6,1990,4,1990-04-06,35,,,
5067-WJEUN,Male,,Yes,Yes,3,2012,9,2012-09-03,13,,,
3450-WXOAT,Male,,No,No,16,1986,3,1986-03-16,39,,,
9251-WNSOD,Female,,Yes,No,12,2002,1,2002-01-12,23,,,
6974-DAFLI,Female,,Yes,No,3,1986,6,1986-06-03,39,,,
2616-UUTFK,Male,,Yes,No,2,2007,2,2007-02-02,18,,,
7064-JHXCE,Male,,Yes,Yes,27,1987,6,1987-06-27,38,,,
5103-MHMHY,Female,,No,Yes,10,2009,8,2009-08-10,16,,,
7989-AWGEH,Male,,Yes,Yes,9,1993,7,1993-07-09,32,,,
4373-VVHQL,Male,,No,No,1,2004,8,2004-08-01,21,,,
4559-UWIHT,Male,,Yes,No,27,2012,7,2012-07-27,13,,,
7268-IGMFD,Male,,No,No,25,1991,4,1991-04-25,34,,,
1846-XWOQN,Female,,No,No,15,1999,12,1999-12-15,25,,,
0235-KGSLC,Female,,No,No,27,2005,7,2005-07-27,20,,,
6650-BWFRT,Female,,Yes,No,6,1995,5,1995-05-06,30,,,
9570-KYEUA,Male,,No,No,5,1988,2,1988-02-05,37,,,
6993-YGFJV,Male,,Yes,No,3,1982,12,1982-12-03,42,,,
2712-SYWAY,Female,,No,No,12,2002,4,2002-04-12,23,,,
0730-BGQGF,Male,,Yes,Yes,4,1997,11,1997-11-04,27,,,
5498-IBWPI,Female,,Yes,Yes,16,2004,10,2004-10-16,20,,,
9101-NTIXF,Male,,No,No,2,2003,8,2003-08-02,22,,,
0013-SMEOE,Female,,Yes,No,20,1982,10,1982-10-20,42,,,
9314-QDMDW,Male,,No,No,30,2003,12,2003-12-30,21,,,
9308-ANMVE,Male,,No,Yes,28,1986,4,1986-04-28,39,,,
2884-GBPFB,Female,,Yes,No,10,2005,10,2005-10-10,19,,,
3757-NJYBX,Male,,Yes,No,20,1993,10,1993-10-20,31,,,
3413-DHLPB,Male,,Yes,Yes,2,1992,12,1992-12-02,32,,,
7649-PHJVR,Male,,No,No,29,1995,10,1995-10-29,29,,,
6114-TCFID,Female,,No,No,15,2012,10,2012-10-15,12,,,
3787-TRIAL,Male,,Yes,Yes,23,1994,5,1994-05-23,31,,,
2573-GYRUU,Male,,Yes,No,20,1999,1,1999-01-20,26,,,
5156-UMKOW,Female,,No,Yes,20,2011,2,2011-02-20,14,,,
1247-QBVSH,Female,,Yes,Yes,5,1981,5,1981-05-05,44,,,
6734-GMPVK,Male,,No,No,30,1995,3,1995-03-30,30,,,
9822-OAOVB,Female,,No,No,19,1987,5,1987-05-19,38,,,
6161-ERDGD,Male,,Yes,Yes,30,2008,12,2008-12-30,16,,,
1226-JZNKR,Female,,Yes,Yes,8,2007,10,2007-10-08,17,,,
7318-EIVKO,Male,,No,No,18,1984,11,1984-11-18,40,,,
3771-PZOBW,Male,,No,No,3,2007,5,2007-05-03,18,,,
5136-KCKGI,Female,,Yes,Yes,29,2006,3,2006-03-29,19,,,
8231-BSWXX,Male,,No,No,4,2004,11,2004-11-04,20,,,
6486-LHTMA,Female,,Yes,No,27,2000,12,2000-12-27,24,,,
4083-BFNYK,Female,,Yes,No,7,1994,3,1994-03-07,31,,,
3722-WPXTK,Male,,No,No,7,2007,12,2007-12-07,17,,,
7389-KBFIT,Female,,Yes,Yes,7,1980,10,1980-10-07,44,,,
7176-WIONM,Female,,Yes,No,27,1998,1,1998-01-27,27,,,
5141-ZUVBH,Female,,No,Yes,8,1999,9,1999-09-08,26,,,
1089-HDMKP,Male,,No,Yes,1,1983,1,1983-01-01,42,,,
7623-HKYRK,Male,,No,Yes,13,1997,9,1997-09-13,28,,,
0310-SUCIN,Female,,Yes,No,5,1982,4,1982-04-05,43,,,
5197-PYEPU,Female,,Yes,Yes,27,2008,9,2008-09-27,16,,,
2929-ERCFZ,Female,,Yes,Yes,25,2000,10,2000-10-25,24,,,
7548-SEPYI,Female,,No,No,25,1986,4,1986-04-25,39,,,
8835-VSDSE,Female,,Yes,No,22,1993,3,1993-03-22,32,,,
6619-RPLQZ,Female,,Yes,Yes,24,2001,3,2001-03-24,24,,,
3275-RHRNE,Male,,Yes,Yes,24,1995,3,1995-03-24,30,,,
3503-TYDAY,Female,,Yes,No,24,1998,4,1998-04-24,27,,,
6901-GOGZG,Male,,No,Yes,7,2004,6,2004-06-07,21,,,
1623-NLDOT,Female,,Yes,No,29,2004,6,2004-06-29,21,,,
7021-XSNYE,Male,,Yes,Yes,26,2011,12,2011-12-26,13,,,
9621-OUPYD,Female,,Yes,No,16,1998,11,1998-11-16,26,,,
9898-KZQDZ,Female,,Yes,Yes,23,2008,5,2008-05-23,17,,,
8982-NHAVY,Male,,No,No,20,2006,7,2006-07-20,19,,,
4307-KWMXE,Male,,No,No,17,2002,12,2002-12-17,22,,,
0141-YEAYS,Female,,No,No,16,1987,2,1987-02-16,38,,,
2450-ZKEED,Female,,No,No,26,2004,9,2004-09-26,20,,,
3694-DELSO,Male,,Yes,Yes,10,1991,1,1991-01-10,34,,,
3893-JRNFS,Male,,No,No,14,1988,1,1988-01-14,37,,,
9603-OAIHC,Male,,No,No,29,2009,11,2009-11-29,15,,,
1133-KXCGE,Female,,No,No,22,2006,8,2006-08-22,19,,,
5236-PERKL,Female,,No,No,9,2010,7,2010-07-09,15,,,
0142-GVYSN,Male,,No,No,7,1989,9,1989-09-07,36,,,
1049-FYSYG,Female,,Yes,No,5,2006,8,2006-08-05,19,,,
7854-FOKSF,Male,,No,No,15,1994,12,1994-12-15,30,,,
2519-FAKOD,Male,,No,Yes,29,2008,2,2008-02-29,17,,,
8406-LNMHF,Male,,Yes,No,4,1997,11,1997-11-04,27,,,
1821-BUCWY,Male,,No,No,17,1984,4,1984-04-17,41,,,
8263-JQAIK,Male,,No,No,9,2012,12,2012-12-09,12,,,
0023-UYUPN,Female,,Yes,No,23,1982,10,1982-10-23,42,,,
8314-DPQHL,Male,,No,No,21,2003,6,2003-06-21,22,,,
1465-WCZVT,Female,,Yes,Yes,15,1993,6,1993-06-15,32,,,
9481-SFCQY,Female,,No,Yes,18,1990,7,1990-07-18,35,,,
6360-SVNWV,Female,,No,No,20,2009,2,2009-02-20,16,,,
0567-GGCAC,Female,,No,No,7,2006,10,2006-10-07,18,,,
7089-IVVAZ,Female,,No,No,11,1990,5,1990-05-11,35,,,
8884-MRNSU,Male,,Yes,Yes,3,1991,1,1991-01-03,34,,,
2171-UDMFD,Male,,Yes,Yes,8,2004,12,2004-12-08,20,,,
9050-IKDZA,Female,,No,No,6,2001,6,2001-06-06,24,,,
2205-YMZZJ,Male,,No,No,3,1985,6,1985-06-03,40,,,
9802-CAQUT,Female,,Yes,Yes,14,1980,6,1980-06-14,45,,,
1254-IZEYF,Female,,No,No,11,1996,2,1996-02-11,29,,,
0187-WZNAB,Female,,Yes,Yes,18,2006,5,2006-05-18,19,,,
9492-TOKRI,Female,,No,No,21,2011,7,2011-07-21,14,,,
1475-VWVDO,Male,,No,No,10,2000,2,2000-02-10,25,,,
9221-OTIVJ,Female,,No,No,13,1980,5,1980-05-13,45,,,
1357-MVDOZ,Male,,Yes,Yes,10,2005,9,2005-09-10,20,,,
7602-MVRMB,Female,,Yes,Yes,1,1980,12,1980-12-01,44,,,
3325-FUYCG,Male,,Yes,Yes,30,2009,6,2009-06-30,16,,,
5908-QMGOE,Male,,No,No,16,2001,3,2001-03-16,24,,,
1197-BVMVG,Female,,No,No,7,2002,9,2002-09-07,23,,,
5406-KGRMX,Female,,No,No,14,2004,2,2004-02-14,21,,,
8481-YYXWG,Female,,No,No,21,1994,3,1994-03-21,31,,,
5968-HYJRZ,Male,,Yes,Yes,3,2006,4,2006-04-03,19,,,
5198-EFNBM,Male,,Yes,No,6,1980,12,1980-12-06,44,,,
7516-GMHUV,Male,,Yes,No,26,1982,6,1982-06-26,43,,,
7140-ADSMJ,Male,,No,No,29,2009,9,2009-09-29,15,,,
2230-XTUWL,Female,,Yes,Yes,3,2004,1,2004-01-03,21,,,
7706-YLMQA,Female,,No,No,8,2011,2,2011-02-08,14,,,
2585-KTFRE,Male,,No,Yes,16,1983,8,1983-08-16,42,,,
7994-UYIVZ,Male,,Yes,No,14,1996,2,1996-02-14,29,,,
2609-IAICY,Female,,No,No,5,2010,4,2010-04-05,15,,,
1740-CSDJP,Male,,No,No,9,2002,7,2002-07-09,23,,,
7717-BICXI,Male,,Yes,Yes,7,1998,12,1998-12-07,26,,,
6559-RAKOZ,Male,,Yes,Yes,3,1993,3,1993-03-03,32,,,
2636-OHFMN,Male,,Yes,No,27,1988,11,1988-11-27,36,,,
4716-MRVEN,Female,,No,No,25,1981,11,1981-11-25,43,,,
2143-LJULT,Female,,Yes,No,16,2012,7,2012-07-16,13,,,
1323-OOEPC,Female,,Yes,No,24,1988,5,1988-05-24,37,,,
3200-MNQTF,Male,,Yes,No,8,1992,1,1992-01-08,33,,,
6164-HXUGH,Female,,Yes,Yes,4,2010,10,2010-10-04,14,,,
5630-IXDXV,Female,,No,No,17,1981,9,1981-09-17,43,,,
0320-DWVTU,Female,,No,No,7,1998,10,1998-10-07,26,,,
9135-MGVPY,Male,,Yes,No,4,2008,1,2008-01-04,17,,,
1212-GLHMD,Male,,No,No,11,1980,2,1980-02-11,45,,,
7878-JGDKK,Male,,No,No,18,1997,11,1997-11-18,27,,,
1088-AUUZZ,Male,,Yes,Yes,1,1993,4,1993-04-01,32,,,
0397-GZBBC,Male,,Yes,No,30,2006,9,2006-09-30,18,,,
6614-YWYSC,Male,,Yes,No,29,1985,5,1985-05-29,40,,,
9588-OZDMQ,Female,,Yes,No,2,1986,9,1986-09-02,39,,,
7641-EUYET,Male,,Yes,Yes,30,2012,7,2012-07-30,13,,,
6476-EPYZR,Male,,Yes,Yes,7,2012,12,2012-12-07,12,,,
9921-ZVRHG,Female,,No,No,3,2006,9,2006-09-03,19,,,
1174-FGIFN,Female,,Yes,Yes,2,1982,3,1982-03-02,43,,,
6620-HVDUJ,Male,,No,No,4,2000,12,2000-12-04,24,,,
4701-MLJPN,Male,,No,No,25,2004,5,2004-05-25,21,,,
1032-MAELW,Female,,Yes,Yes,29,1993,10,1993-10-29,31,,,
7641-TQFHN,Male,,No,Yes,10,1992,4,1992-04-10,33,,,
1552-TKMXS,Female,,Yes,No,29,1996,5,1996-05-29,29,,,
9206-GVPEQ,Male,,Yes,No,20,1993,1,1993-01-20,32,,,
8622-ZLFKO,Female,,Yes,No,6,2004,9,2004-09-06,21,,,
1596-BBVTG,Male,,No,No,5,1987,8,1987-08-05,38,,,
6188-UXBBR,Female,,Yes,No,14,2008,10,2008-10-14,16,,,
2333-KWEWW,Male,,No,No,20,1994,12,1994-12-20,30,,,
5702-SKUOB,Female,,Yes,No,14,1996,10,1996-10-14,28,,,
1134-YWTYF,Male,,Yes,No,12,1983,5,1983-05-12,42,,,
6061-GWWAV,Male,,No,Yes,28,2010,1,2010-01-28,15,,,
0679-TDGAK,Male,,Yes,Yes,22,2003,12,2003-12-22,21,,,
6585-WCEWR,Male,,Yes,Yes,6,2001,5,2001-05-06,24,,,
9067-YGSCA,Female,,No,No,30,1986,5,1986-05-30,39,,,
9067-SQTNS,Male,,Yes,Yes,27,1994,11,1994-11-27,30,,,
8433-WXGNA,Male,,No,No,24,1981,2,1981-02-24,44,,,
1776-SPBWV,Female,,Yes,Yes,19,2010,11,2010-11-19,14,,,
8735-SDUFN,Female,,Yes,No,27,2000,8,2000-08-27,25,,,
9668-PUGNU,Male,,Yes,No,11,2011,11,2011-11-11,13,,,
9405-GPBBG,Female,,No,No,26,2009,12,2009-12-26,15,,,
1926-QUZNN,Female,,Yes,No,18,2000,10,2000-10-18,24,,,
3707-GNWHM,Male,,No,No,25,1996,4,1996-04-25,29,,,
7016-NVRIC,Male,,Yes,No,29,1982,12,1982-12-29,42,,,
5829-NVSQN,Female,,Yes,No,8,2000,2,2000-02-08,25,,,
9565-AXSMR,Male,,Yes,Yes,20,2006,6,2006-06-20,19,,,
8922-LIEGH,Female,,No,No,13,2008,11,2008-11-13,16,,,
8869-LIHMK,Female,,No,No,7,1983,2,1983-02-07,42,,,
8245-UMPYT,Female,,No,No,10,2009,5,2009-05-10,16,,,
5186-SAMNZ,Male,,No,No,22,1995,8,1995-08-22,30,,,
0447-RXSGD,Male,,No,No,27,1995,5,1995-05-27,30,,,
4927-WWOOZ,Male,,Yes,No,28,2008,4,2008-04-28,17,,,
5788-YPOEG,Female,,Yes,Yes,9,1993,2,1993-02-09,32,,,
5373-SFODM,Male,,Yes,No,24,1990,7,1990-07-24,35,,,
0661-KBKPA,Male,,Yes,Yes,22,1994,1,1994-01-22,31,,,
9081-WWXKP,Female,,Yes,Yes,15,2006,6,2006-06-15,19,,,
0784-ZQJZX,Male,,No,Yes,25,2011,10,2011-10-25,13,,,
3133-PZNSR,Male,,Yes,Yes,18,1982,7,1982-07-18,43,,,
5766-ZJYBB,Male,,No,No,3,1995,10,1995-10-03,29,,,
8931-GJJIQ,Female,,No,No,26,1988,6,1988-06-26,37,,,
4277-PVRAN,Female,,No,No,7,2005,9,2005-09-07,20,,,
0022-TCJCI,Male,,No,No,23,2000,9,2000-09-23,24,,,
0722-SVSFK,Female,,No,No,14,1999,3,1999-03-14,26,,,
3612-YVGSJ,Female,,Yes,No,11,2009,2,2009-02-11,16,,,
9825-YCXWZ,Female,,No,No,3,2011,6,2011-06-03,14,,,
5397-NSKQG,Male,,Yes,Yes,22,2010,11,2010-11-22,14,,,
8565-HBFNN,Male,,Yes,No,7,1986,12,1986-12-07,38,,,
2000-DHJUY,Female,,Yes,No,2,1990,10,1990-10-02,34,,,
0203-HHYIJ,Male,,No,No,30,2011,11,2011-11-30,13,,,
8670-ERCJH,Male,,No,No,26,1997,12,1997-12-26,27,,,
7758-UJWYS,Male,,Yes,Yes,18,1993,1,1993-01-18,32,,,
2050-ONYDQ,Female,,Yes,Yes,16,1985,12,1985-12-16,39,,,
7055-JCGNI,Female,,No,No,20,1989,3,1989-03-20,36,,,
0739-UUAJR,Female,,Yes,Yes,13,1984,11,1984-11-13,40,,,
4826-DXMUP,Male,,No,Yes,3,1990,9,1990-09-03,35,,,
0952-KMEEH,Male,,No,No,3,2007,5,2007-05-03,18,,,
7285-KLOTR,Female,,Yes,No,30,1996,6,1996-06-30,29,,,
0654-PQKDW,Female,,Yes,Yes,17,2005,12,2005-12-17,19,,,
7175-NTIXE,Female,,No,No,23,1992,12,1992-12-23,32,,,
7963-SHNDT,Female,,No,No,9,1986,9,1986-09-09,39,,,
9796-BPKIW,Male,,No,No,4,1983,8,1983-08-04,42,,,
0188-GWFLE,Male,,No,No,19,1997,11,1997-11-19,27,,,
8129-GMVGI,Female,,Yes,Yes,6,2000,11,2000-11-06,24,,,
2882-DDZPG,Female,,No,No,28,1984,12,1984-12-28,40,,,
3547-LQRIK,Female,,Yes,No,11,2012,5,2012-05-11,13,,,
9137-NOQKA,Male,,No,No,18,2003,8,2003-08-18,22,,,
5843-TTHGI,Female,,No,No,8,1998,11,1998-11-08,26,,,
1849-RJYIG,Female,,No,No,29,1985,3,1985-03-29,40,,,
8868-GAGIO,Male,,Yes,No,2,1982,12,1982-12-02,42,,,
4061-UKJWL,Male,,No,No,29,2007,12,2007-12-29,17,,,
5380-XPJNZ,Female,,No,No,4,1998,8,1998-08-04,27,,,
8263-QMNTJ,Male,,Yes,No,9,1993,9,1993-09-09,32,,,
8178-EYZUO,Male,,No,No,2,1995,11,1995-11-02,29,,,
3230-JCNZS,Female,,Yes,Yes,20,2011,8,2011-08-20,14,,,
0277-ORXQS,Male,,Yes,Yes,30,1992,5,1992-05-30,33,,,
5130-IEKQT,Male,,No,No,29,2006,8,2006-08-29,19,,,
3230-WYKIR,Male,,No,No,18,2010,4,2010-04-18,15,,,
7996-BPXHY,Female,,Yes,Yes,25,1990,2,1990-02-25,35,,,
3227-WLKLI,Female,,Yes,Yes,12,1981,3,1981-03-12,44,,,
0407-BDJKB,Male,,Yes,No,12,1992,10,1992-10-12,32,,,
2266-FUBDZ,Male,,Yes,Yes,24,1983,1,1983-01-24,42,,,
8237-ULIXL,Female,,Yes,No,26,2011,4,2011-04-26,14,,,
9600-UDOPK,Male,,Yes,No,4,2010,4,2010-04-04,15,,,
8216-AZUUZ,Female,,Yes,Yes,8,1991,12,1991-12-08,33,,,
9153-BTBVV,Female,,Yes,No,23,2008,7,2008-07-23,17,,,
4074-SJFFA,Female,,No,No,19,1996,9,1996-09-19,28,,,
3269-ATYWD,Male,,No,No,28,1987,6,1987-06-28,38,,,
5186-PEIZU,Female,,No,No,21,1993,10,1993-10-21,31,,,
1074-AMIOH,Female,,Yes,Yes,30,2006,10,2006-10-30,18,,,
4910-GMJOT,Female,,No,No,3,1987,1,1987-01-03,38,,,
0354-WYROK,Female,,Yes,Yes,10,1987,10,1987-10-10,37,,,
4361-FEBGN,Male,,No,No,17,2002,5,2002-05-17,23,,,
7748-UMTRK,Female,,No,Yes,29,2005,8,2005-08-29,20,,,
0380-ZCSBI,Male,,No,No,24,1984,6,1984-06-24,41,,,
7145-FEJWU,Female,,No,Yes,7,1992,3,1992-03-07,33,,,
6463-MVYRY,Female,,No,No,17,2011,2,2011-02-17,14,,,
3969-JQABI,Female,,Yes,No,8,1990,11,1990-11-08,34,,,
9624-EGDEQ,Female,,No,No,3,1993,2,1993-02-03,32,,,
1051-EQPZR,Female,,Yes,Yes,4,1981,12,1981-12-04,43,,,
5849-ASHZJ,Male,,No,Yes,28,1988,12,1988-12-28,36,,,
5780-INQIK,Female,,No,No,18,1980,7,1980-07-18,45,,,
7576-OYWBN,Male,,No,No,4,1996,6,1996-06-04,29,,,
4526-ZJJTM,Female,,Yes,No,6,2004,6,2004-06-06,21,,,
8384-FZBJK,Female,,Yes,Yes,18,2004,9,2004-09-18,20,,,
3750-RNQKR,Female,,No,No,19,1987,7,1987-07-19,38,,,
0962-CQPWQ,Female,,Yes,Yes,2,1989,3,1989-03-02,36,,,
3096-YXENJ,Female,,Yes,No,2,2004,5,2004-05-02,21,,,
1265-BCFEO,Female,,Yes,No,23,1988,7,1988-07-23,37,,,
5837-LXSDN,Female,,Yes,Yes,22,1982,6,1982-06-22,43,,,
5945-AZYHT,Male,,Yes,No,19,1994,7,1994-07-19,31,,,
8325-QRPZR,Female,,No,No,1,2012,2,2012-02-01,13,,,
6384-VMJHP,Female,,No,No,24,1985,10,1985-10-24,39,,,
2262-SLNVK,Female,,No,No,7,1988,7,1988-07-07,37,,,
7730-CLDSV,Female,,Yes,Yes,19,2003,3,2003-03-19,22,,,
1135-HIORI,Female,,Yes,Yes,24,1999,3,1999-03-24,26,,,
0164-APGRB,Female,,No,No,24,1993,3,1993-03-24,32,,,
6481-ESCNL,Female,,No,No,17,2005,2,2005-02-17,20,,,
1790-NESIO,Female,,No,No,4,1997,10,1997-10-04,27,,,
1550-EENBN,Female,,No,No,2,2004,6,2004-06-02,21,,,
5539-TMZLF,Male,,No,No,8,2005,11,2005-11-08,19,,,
4323-SADQS,Male,,Yes,Yes,7,2009,8,2009-08-07,16,,,
4446-BZKHU,Male,,Yes,No,23,1986,6,1986-06-23,39,,,
5202-IVJNU,Female,,No,Yes,27,2005,10,2005-10-27,19,,,
5976-JCJRH,Male,,Yes,No,18,2011,1,2011-01-18,14,,,
8198-RKSZG,Female,,Yes,Yes,1,2001,8,2001-08-01,24,,,
0137-OCGAB,Female,,No,No,5,1995,10,1995-10-05,29,,,
3351-NQLDI,Female,,Yes,Yes,18,1984,11,1984-11-18,40,,,
9297-EONCV,Female,,No,No,17,2011,8,2011-08-17,14,,,
7593-JNWRU,Male,,Yes,Yes,11,1997,2,1997-02-11,28,,,
4588-YBNIB,Female,,No,No,9,1987,11,1987-11-09,37,,,
